T:71224,AX:0.08,AY:0.38,AZ:10.19,GX:-3.77,GY:-0.51,GZ:0.54
T:71234,AX:0.07,AY:0.34,AZ:10.19,GX:-3.77,GY:-0.48,GZ:0.47
T:71244,AX:0.06,AY:0.36,AZ:10.17,GX:-3.77,GY:-0.44,GZ:0.50
T:71254,AX:0.08,AY:0.35,AZ:10.14,GX:-3.83,GY:-0.47,GZ:0.58
T:71264,AX:0.09,AY:0.35,AZ:10.19,GX:-3.95,GY:-0.35,GZ:0.53
T:71274,AX:0.11,AY:0.36,AZ:10.18,GX:-3.86,GY:-0.39,GZ:0.51
T:71284,AX:0.08,AY:0.37,AZ:10.17,GX:-3.87,GY:-0.39,GZ:0.53
T:71294,AX:0.08,AY:0.36,AZ:10.21,GX:-3.77,GY:-0.42,GZ:0.51
T:71304,AX:0.12,AY:0.35,AZ:10.17,GX:-3.67,GY:-0.41,GZ:0.56
T:71314,AX:0.10,AY:0.36,AZ:10.17,GX:-3.70,GY:-0.45,GZ:0.48
T:71324,AX:0.08,AY:0.36,AZ:10.18,GX:-3.74,GY:-0.42,GZ:0.47
T:71334,AX:0.06,AY:0.36,AZ:10.18,GX:-3.84,GY:-0.47,GZ:0.59
T:71344,AX:0.04,AY:0.36,AZ:10.16,GX:-3.89,GY:-0.48,GZ:0.51
T:71354,AX:0.07,AY:0.36,AZ:10.17,GX:-3.89,GY:-0.44,GZ:0.48
T:71364,AX:0.08,AY:0.36,AZ:10.20,GX:-3.89,GY:-0.39,GZ:0.51
T:71374,AX:0.07,AY:0.36,AZ:10.22,GX:-3.70,GY:-0.39,GZ:0.59
T:71384,AX:0.07,AY:0.37,AZ:10.20,GX:-3.77,GY:-0.50,GZ:0.58
T:71394,AX:0.09,AY:0.35,AZ:10.21,GX:-3.83,GY:-0.53,GZ:0.56
T:71404,AX:0.07,AY:0.33,AZ:10.13,GX:-3.95,GY:-0.53,GZ:0.51
T:71414,AX:0.08,AY:0.34,AZ:10.17,GX:-4.03,GY:-0.50,GZ:0.58
T:71424,AX:0.08,AY:0.36,AZ:10.15,GX:-4.07,GY:-0.51,GZ:0.59
T:71434,AX:0.06,AY:0.36,AZ:10.20,GX:-4.01,GY:-0.48,GZ:0.53
T:71444,AX:0.07,AY:0.35,AZ:10.20,GX:-4.01,GY:-0.56,GZ:0.65
T:71454,AX:0.08,AY:0.37,AZ:10.25,GX:-3.80,GY:-0.58,GZ:0.64
T:71464,AX:0.09,AY:0.35,AZ:10.25,GX:-3.93,GY:-0.45,GZ:0.56
T:71474,AX:0.05,AY:0.36,AZ:10.17,GX:-3.92,GY:-0.39,GZ:0.50
T:71484,AX:0.07,AY:0.35,AZ:10.14,GX:-3.95,GY:-0.24,GZ:0.50
T:71494,AX:0.08,AY:0.38,AZ:10.10,GX:-3.98,GY:-0.09,GZ:0.50
T:71504,AX:0.07,AY:0.34,AZ:10.16,GX:-3.84,GY:-0.16,GZ:0.42
T:71514,AX:0.07,AY:0.35,AZ:10.18,GX:-3.78,GY:-0.21,GZ:0.45
